X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,season,rain_present,fire_weather_score,dryness_index,wind_effect,fuel_moisture_deficit,month_num,month_sin,month_cos,day_num,day_sin,day_cos,location_cluster
6,4,sep,tue,91.0,129.5,692.6,7.0,18.7,43,2.7,0.0,103.39,Autumn,0,920.1,0.425,50.49,2.9431818181818183,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,2
9,4,sep,tue,84.4,73.4,671.9,3.2,24.3,36,3.1,0.0,105.66,Autumn,0,832.9000000000001,0.6567567567567568,75.33,1.983783783783784,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,0
4,5,sep,sat,92.5,121.1,674.4,8.6,17.7,25,3.1,0.0,154.88,Autumn,0,896.6,0.6807692307692308,54.87,4.657692307692307,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,3
8,6,aug,sun,91.4,142.4,601.4,10.6,19.6,41,5.8,0.0,196.48,Summer,0,845.8000000000001,0.4666666666666667,113.68,3.3904761904761904,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,0
2,2,sep,sat,92.5,121.1,674.4,8.6,18.2,46,1.8,0.0,200.94,Autumn,0,896.6,0.3872340425531915,32.76,2.576595744680851,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,1
1,2,sep,tue,91.0,129.5,692.6,7.0,18.8,40,2.2,0.0,212.88,Autumn,0,920.1,0.4585365853658537,41.36000000000001,3.158536585365854,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,1
6,5,sep,sat,92.5,121.1,674.4,8.6,25.1,27,4.0,0.0,1090.84,Autumn,0,896.6,0.8964285714285715,100.4,4.325,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
7,5,apr,sun,81.9,3.0,7.9,3.5,13.4,75,1.8,0.0,0.0,Spring,0,96.30000000000001,0.1763157894736842,24.12,0.039473684210526314,4,0.8660254037844387,-0.4999999999999998,7,-2.4492935982947064e-16,1.0,2
6,3,apr,wed,88.0,17.2,43.5,3.8,15.2,51,2.7,0.0,0.0,Spring,0,152.5,0.29230769230769227,41.04,0.33076923076923076,4,0.8660254037844387,-0.4999999999999998,3,0.43388373911755823,-0.900968867902419,2
4,4,apr,fri,83.0,23.3,85.3,2.3,16.7,20,3.1,0.0,0.0,Spring,0,193.9,0.7952380952380952,51.769999999999996,1.1095238095238096,4,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,3
2,4,aug,sun,94.2,122.3,589.9,12.9,15.4,66,4.0,0.0,10.13,Summer,0,819.3,0.22985074626865673,61.6,1.8253731343283581,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
7,4,aug,sun,91.8,175.1,700.7,13.8,21.9,73,7.6,1.0,0.0,Summer,1,981.4,0.2959459459459459,166.43999999999997,2.366216216216216,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,2
2,4,aug,sun,91.8,175.1,700.7,13.8,22.4,54,7.6,0.0,2.87,Summer,0,981.4,0.40727272727272723,170.23999999999998,3.1836363636363636,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
3,4,aug,sun,91.8,175.1,700.7,13.8,26.8,38,6.3,0.0,0.76,Summer,0,981.4,0.6871794871794872,168.84,4.48974358974359,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
5,4,aug,sun,91.8,175.1,700.7,13.8,25.7,39,5.4,0.0,0.09,Summer,0,981.4,0.6425,138.78,4.3774999999999995,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
2,4,aug,wed,92.2,91.6,503.6,9.6,20.7,70,2.2,0.0,0.75,Summer,0,697.0000000000001,0.2915492957746479,45.54,1.2901408450704224,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,1
8,6,aug,wed,93.1,157.3,666.7,13.5,28.7,28,2.7,0.0,0.0,Summer,0,930.6,0.9896551724137931,77.49000000000001,5.424137931034483,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0
3,4,aug,wed,93.1,157.3,666.7,13.5,21.7,40,0.4,0.0,2.47,Summer,0,930.6,0.5292682926829269,8.68,3.836585365853659,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,3
8,5,aug,wed,93.1,157.3,666.7,13.5,26.8,25,3.1,0.0,0.68,Summer,0,930.6,1.0307692307692309,83.08,6.050000000000001,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0
8,5,aug,wed,93.1,157.3,666.7,13.5,24.0,36,3.1,0.0,0.24,Summer,0,930.6,0.6486486486486487,74.4,4.251351351351351,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0
6,5,aug,wed,93.1,157.3,666.7,13.5,22.1,37,3.6,0.0,0.21,Summer,0,930.6,0.5815789473684211,79.56,4.139473684210526,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,2
7,4,aug,thu,91.9,109.2,565.5,8.0,21.4,38,2.7,0.0,1.52,Summer,0,774.6,0.5487179487179487,57.78,2.8000000000000003,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,2
6,3,aug,thu,91.6,138.1,621.7,6.3,18.9,41,3.1,0.0,10.34,Summer,0,857.7,0.44999999999999996,58.589999999999996,3.288095238095238,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,2
2,5,aug,thu,87.5,77.0,694.8,5.0,22.3,46,4.0,0.0,0.0,Summer,0,864.3,0.474468085106383,89.2,1.6382978723404256,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,1
8,6,aug,sat,94.2,117.2,581.1,11.0,23.9,41,2.2,0.0,8.02,Summer,0,803.5,0.569047619047619,52.58,2.7904761904761903,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0
4,3,aug,sat,94.2,117.2,581.1,11.0,21.4,44,2.7,0.0,0.68,Summer,0,803.5,0.4755555555555555,57.78,2.6044444444444443,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,3
3,4,aug,sat,91.8,170.9,692.3,13.7,20.6,59,0.9,0.0,0.0,Summer,0,968.7,0.3433333333333334,18.540000000000003,2.8483333333333336,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,3
7,4,aug,sat,91.8,170.9,692.3,13.7,23.7,40,1.8,0.0,1.38,Summer,0,968.7,0.5780487804878048,42.66,4.168292682926829,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,2
2,4,aug,mon,93.6,97.9,542.0,14.4,28.3,32,4.0,0.0,8.85,Summer,0,747.9,0.8575757575757575,113.2,2.966666666666667,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,1
3,4,aug,fri,91.6,112.4,573.0,8.9,11.2,84,7.6,0.0,3.3,Summer,0,785.9,0.13176470588235292,85.11999999999999,1.3223529411764707,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,3
2,4,aug,fri,91.6,112.4,573.0,8.9,21.4,42,3.1,0.0,4.25,Summer,0,785.9,0.4976744186046511,66.34,2.613953488372093,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
6,3,aug,fri,91.1,141.1,629.1,7.1,19.3,39,3.6,0.0,1.56,Summer,0,868.4,0.48250000000000004,69.48,3.5275,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,2
4,4,aug,fri,94.3,167.6,684.4,13.0,21.8,53,3.1,0.0,6.54,Summer,0,959.3,0.40370370370370373,67.58,3.1037037037037036,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,3
4,4,aug,tue,93.7,102.2,550.3,14.6,22.1,54,7.6,0.0,0.79,Summer,0,760.8,0.40181818181818185,167.96,1.8581818181818182,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
6,5,aug,tue,94.3,131.7,607.1,22.7,19.4,55,4.0,0.0,0.17,Summer,0,855.8000000000001,0.3464285714285714,77.6,2.351785714285714,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,2
2,2,aug,tue,92.1,152.6,658.2,14.3,23.7,24,3.1,0.0,0.0,Summer,0,917.2,0.948,73.47,6.104,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,1
3,4,aug,tue,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,0.0,Summer,0,917.2,0.6363636363636364,65.10000000000001,4.624242424242424,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
4,4,aug,tue,92.1,152.6,658.2,14.3,19.1,53,2.7,0.0,4.4,Summer,0,917.2,0.35370370370370374,51.57000000000001,2.825925925925926,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
2,2,aug,tue,92.1,152.6,658.2,14.3,21.8,56,3.1,0.0,0.52,Summer,0,917.2,0.3824561403508772,67.58,2.6771929824561402,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,1
8,6,aug,tue,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,9.27,Summer,0,917.2,0.34067796610169493,90.45,2.5864406779661016,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,0
2,5,aug,tue,92.1,152.6,658.2,14.3,20.2,47,4.0,0.0,3.09,Summer,0,917.2,0.42083333333333334,80.8,3.1791666666666667,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,1
4,6,dec,sun,84.4,27.2,353.5,6.8,4.8,57,8.5,0.0,8.98,Winter,0,471.90000000000003,0.08275862068965517,40.8,0.4689655172413793,12,-2.4492935982947064e-16,1.0,7,-2.4492935982947064e-16,1.0,3
8,6,dec,wed,84.0,27.8,354.6,5.3,5.1,61,8.0,0.0,11.19,Winter,0,471.70000000000005,0.08225806451612902,40.8,0.4483870967741936,12,-2.4492935982947064e-16,1.0,3,0.43388373911755823,-0.900968867902419,0
4,6,dec,thu,84.6,26.4,352.0,2.0,5.1,61,4.9,0.0,5.38,Winter,0,465.0,0.08225806451612902,24.99,0.4258064516129032,12,-2.4492935982947064e-16,1.0,4,-0.433883739117558,-0.9009688679024191,3
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,17.85,Winter,0,463.1,0.20909090909090908,39.099999999999994,1.1545454545454545,12,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,3
3,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,10.73,Winter,0,463.1,0.20909090909090908,39.099999999999994,1.1545454545454545,12,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,3
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,22.03,Winter,0,463.1,0.20909090909090908,39.099999999999994,1.1545454545454545,12,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,3
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,9.77,Winter,0,463.1,0.20909090909090908,39.099999999999994,1.1545454545454545,12,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,3
4,6,dec,fri,84.7,26.7,352.6,4.1,2.2,59,4.9,0.0,9.27,Winter,0,468.1,0.03666666666666667,10.780000000000001,0.445,12,-2.4492935982947064e-16,1.0,5,-0.9749279121818236,-0.2225209339563146,3
6,5,dec,tue,85.4,25.4,349.7,2.6,5.1,24,8.5,0.0,24.77,Winter,0,463.1,0.204,43.349999999999994,1.016,12,-2.4492935982947064e-16,1.0,2,0.9749279121818236,-0.22252093395631434,2
6,3,feb,sun,84.9,27.5,353.5,3.4,4.2,51,4.0,0.0,0.0,Winter,0,469.29999999999995,0.08076923076923077,16.8,0.5288461538461539,2,0.8660254037844386,0.5000000000000001,7,-2.4492935982947064e-16,1.0,2
3,4,feb,wed,86.9,6.6,18.7,3.2,8.8,35,3.1,0.0,1.1,Winter,0,115.4,0.24444444444444446,27.280000000000005,0.18333333333333332,2,0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,3
5,4,feb,fri,85.2,4.9,15.8,6.3,7.5,46,8.0,0.0,24.24,Winter,0,112.2,0.1595744680851064,60.0,0.10425531914893618,2,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,3
2,5,jul,sun,93.9,169.7,411.8,12.3,23.4,40,6.3,0.0,0.0,Summer,0,687.7,0.5707317073170731,147.42,4.139024390243902,7,-0.4999999999999997,-0.8660254037844388,7,-2.4492935982947064e-16,1.0,1
7,6,jul,wed,91.2,183.1,437.7,12.5,12.6,90,7.6,0.2,0.0,Summer,1,724.5,0.13846153846153847,95.75999999999999,2.012087912087912,7,-0.4999999999999997,-0.8660254037844388,3,0.43388373911755823,-0.900968867902419,0
7,4,jul,sat,91.6,104.2,474.9,9.0,22.1,49,2.7,0.0,0.0,Summer,0,679.7,0.442,59.67000000000001,2.084,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,2
7,4,jul,sat,91.6,104.2,474.9,9.0,24.2,32,1.8,0.0,0.0,Summer,0,679.7,0.7333333333333333,43.56,3.1575757575757577,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,2
7,4,jul,sat,91.6,104.2,474.9,9.0,24.3,30,1.8,0.0,0.0,Summer,0,679.7,0.7838709677419355,43.74,3.361290322580645,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,2
2,5,jul,sat,91.6,104.2,474.9,9.0,18.7,53,1.8,0.0,0.0,Summer,0,679.7,0.34629629629629627,33.66,1.9296296296296296,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,1
9,4,jul,sat,91.6,104.2,474.9,9.0,25.3,39,0.9,0.0,8.0,Summer,0,679.7,0.6325000000000001,22.77,2.605,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,0
4,5,jul,fri,91.6,100.2,466.3,6.3,22.9,40,1.3,0.0,2.64,Summer,0,664.4,0.5585365853658536,29.77,2.44390243902439,7,-0.4999999999999997,-0.8660254037844388,5,-0.9749279121818236,-0.2225209339563146,3
7,6,jul,tue,93.1,180.4,430.8,11.0,26.9,28,5.4,0.0,86.45,Summer,0,715.3,0.9275862068965517,145.26,6.220689655172414,7,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,0
8,6,jul,tue,92.3,88.8,440.9,8.5,17.1,67,3.6,0.0,6.57,Summer,0,630.5,0.2514705882352941,61.56000000000001,1.3058823529411765,7,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,0
7,5,jun,sun,93.1,180.4,430.8,11.0,22.2,48,1.3,0.0,0.0,Summer,0,715.3,0.4530612244897959,28.86,3.6816326530612247,6,1.2246467991473532e-16,-1.0,7,-2.4492935982947064e-16,1.0,2
6,4,jun,sun,90.4,89.5,290.8,6.4,14.3,46,1.8,0.0,0.9,Summer,0,477.1,0.30425531914893617,25.740000000000002,1.9042553191489362,6,1.2246467991473532e-16,-1.0,7,-2.4492935982947064e-16,1.0,2
8,6,jun,sun,90.4,89.5,290.8,6.4,15.4,45,2.2,0.0,0.0,Summer,0,477.1,0.3347826086956522,33.88,1.9456521739130435,6,1.2246467991473532e-16,-1.0,7,-2.4492935982947064e-16,1.0,0
8,6,jun,wed,91.2,147.8,377.2,12.7,19.6,43,4.9,0.0,0.0,Summer,0,628.9000000000001,0.4454545454545455,96.04000000000002,3.3590909090909093,6,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,0
6,5,jun,sat,53.4,71.0,233.8,0.4,10.6,90,2.7,0.0,0.0,Summer,0,358.6,0.11648351648351649,28.62,0.7802197802197802,6,1.2246467991473532e-16,-1.0,6,-0.7818314824680299,0.6234898018587334,2
6,5,jun,mon,90.4,93.3,298.1,7.5,20.7,25,4.9,0.0,0.0,Summer,0,489.3,0.7961538461538461,101.43,3.588461538461538,6,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,2
6,5,jun,mon,90.4,93.3,298.1,7.5,19.1,39,5.4,0.0,3.52,Summer,0,489.3,0.47750000000000004,103.14000000000001,2.3325,6,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,2
3,6,jun,fri,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,Summer,0,424.4,0.4923076923076923,86.39999999999999,2.4128205128205127,6,1.2246467991473532e-16,-1.0,5,-0.9749279121818236,-0.2225209339563146,3
6,5,may,sat,85.1,28.0,113.8,3.5,11.3,94,4.9,0.0,0.0,Spring,0,230.39999999999998,0.11894736842105263,55.370000000000005,0.29473684210526313,5,0.49999999999999994,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,2
1,4,sep,sun,89.6,84.1,714.3,5.7,19.0,52,2.2,0.0,0.0,Autumn,0,893.7,0.3584905660377358,41.800000000000004,1.5867924528301887,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
7,4,sep,sun,89.6,84.1,714.3,5.7,17.1,53,5.4,0.0,0.41,Autumn,0,893.7,0.3166666666666667,92.34000000000002,1.5574074074074074,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,2
3,4,sep,sun,89.6,84.1,714.3,5.7,23.8,35,3.6,0.0,5.18,Autumn,0,893.7,0.6611111111111111,85.68,2.336111111111111,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,3
2,4,sep,sun,92.4,105.8,758.1,9.9,16.0,45,1.8,0.0,0.0,Autumn,0,966.1999999999999,0.34782608695652173,28.8,2.3,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
2,4,sep,sun,92.4,105.8,758.1,9.9,24.9,27,2.2,0.0,0.0,Autumn,0,966.1999999999999,0.8892857142857142,54.78,3.7785714285714285,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
7,4,sep,sun,92.4,105.8,758.1,9.9,25.3,27,2.7,0.0,0.0,Autumn,0,966.1999999999999,0.9035714285714286,68.31,3.7785714285714285,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,2
6,3,sep,sun,92.4,105.8,758.1,9.9,24.8,28,1.8,0.0,14.29,Autumn,0,966.1999999999999,0.8551724137931035,44.64,3.6482758620689655,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,2
2,4,sep,sun,50.4,46.2,706.6,0.4,12.2,78,6.3,0.0,0.0,Autumn,0,803.6,0.15443037974683543,76.86,0.5848101265822785,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
6,5,sep,wed,92.6,115.4,777.1,8.8,24.3,27,4.9,0.0,0.0,Autumn,0,993.9,0.8678571428571429,119.07000000000001,4.121428571428572,9,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,2
4,4,sep,wed,92.6,115.4,777.1,8.8,19.7,41,1.8,0.0,1.58,Autumn,0,993.9,0.46904761904761905,35.46,2.7476190476190476,9,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,3
3,4,sep,wed,91.2,134.7,817.5,7.2,18.5,30,2.7,0.0,0.0,Autumn,0,1050.6000000000001,0.5967741935483871,49.95,4.34516129032258,9,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,3
4,5,sep,thu,92.4,96.2,739.4,8.6,18.6,24,5.8,0.0,0.0,Autumn,0,936.6,0.7440000000000001,107.88000000000001,3.8480000000000003,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,3
4,4,sep,thu,92.4,96.2,739.4,8.6,19.2,24,4.9,0.0,3.78,Autumn,0,936.6,0.768,94.08,3.8480000000000003,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,3
6,5,sep,thu,92.8,119.0,783.5,7.5,21.6,27,2.2,0.0,0.0,Autumn,0,1002.8,0.7714285714285715,47.52000000000001,4.25,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,2
5,4,sep,thu,92.8,119.0,783.5,7.5,21.6,28,6.3,0.0,4.41,Autumn,0,1002.8,0.7448275862068966,136.08,4.103448275862069,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,3
6,3,sep,thu,92.8,119.0,783.5,7.5,18.9,34,7.2,0.0,34.36,Autumn,0,1002.8,0.5399999999999999,136.07999999999998,3.4,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,2
1,4,sep,thu,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,7.21,Autumn,0,1002.8,0.5793103448275863,67.2,4.103448275862069,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,1
6,5,sep,thu,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,1.01,Autumn,0,1002.8,0.5793103448275863,67.2,4.103448275862069,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,2
3,5,sep,thu,90.7,136.9,822.8,6.8,12.9,39,2.7,0.0,2.18,Autumn,0,1057.2,0.3225,34.830000000000005,3.4225000000000003,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,3
6,5,sep,thu,88.1,53.3,726.9,5.4,13.7,56,1.8,0.0,4.42,Autumn,0,873.6999999999999,0.24035087719298245,24.66,0.9350877192982455,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,2
1,4,sep,sat,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,0.0,Autumn,0,954.4,0.8642857142857142,75.02,3.6535714285714285,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,1
5,4,sep,sat,92.2,102.3,751.5,8.4,24.1,27,3.1,0.0,0.0,Autumn,0,954.4,0.8607142857142858,74.71000000000001,3.6535714285714285,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,3
6,5,sep,sat,92.2,102.3,751.5,8.4,21.2,32,2.2,0.0,0.0,Autumn,0,954.4,0.6424242424242425,46.64,3.1,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
6,5,sep,sat,92.2,102.3,751.5,8.4,19.7,35,1.8,0.0,0.0,Autumn,0,954.4,0.5472222222222222,35.46,2.841666666666667,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
4,3,sep,sat,92.2,102.3,751.5,8.4,23.5,27,4.0,0.0,3.33,Autumn,0,954.4,0.8392857142857143,94.0,3.6535714285714285,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,3
3,3,sep,sat,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,6.58,Autumn,0,954.4,0.8642857142857142,75.02,3.6535714285714285,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,1
7,4,sep,sat,91.2,124.4,795.3,8.5,21.5,28,4.5,0.0,15.64,Autumn,0,1019.4,0.7413793103448276,96.75,4.289655172413793,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
4,4,sep,sat,91.2,124.4,795.3,8.5,17.1,41,2.2,0.0,11.22,Autumn,0,1019.4,0.4071428571428572,37.620000000000005,2.961904761904762,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,3
1,4,sep,mon,92.1,87.7,721.1,9.5,18.1,54,3.1,0.0,2.13,Autumn,0,910.4000000000001,0.3290909090909091,56.11000000000001,1.5945454545454545,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
2,3,sep,mon,91.6,108.4,764.0,6.2,18.0,51,5.4,0.0,0.0,Autumn,0,970.2,0.34615384615384615,97.2,2.0846153846153848,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
4,3,sep,mon,91.6,108.4,764.0,6.2,9.8,86,1.8,0.0,0.0,Autumn,0,970.2,0.11264367816091955,17.64,1.245977011494253,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,3
7,4,sep,mon,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,0.0,Autumn,0,970.2,0.42888888888888893,42.46000000000001,2.408888888888889,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,2
6,3,sep,mon,91.6,108.4,764.0,6.2,23.0,34,2.2,0.0,56.04,Autumn,0,970.2,0.6571428571428571,50.6,3.0971428571428574,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,2
8,6,sep,mon,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,7.48,Autumn,0,970.2,0.6305555555555555,49.940000000000005,3.011111111111111,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,0
2,4,sep,mon,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,1.47,Autumn,0,970.2,0.48571428571428565,36.72,2.580952380952381,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
2,5,sep,mon,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,3.93,Autumn,0,970.2,0.42888888888888893,42.46000000000001,2.408888888888889,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
8,6,sep,mon,91.9,111.7,770.3,6.5,15.7,51,2.2,0.0,0.0,Autumn,0,980.4,0.3019230769230769,34.54,2.148076923076923,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,0
6,3,sep,mon,91.5,130.1,807.1,7.5,20.6,37,1.8,0.0,0.0,Autumn,0,1036.2,0.5421052631578948,37.080000000000005,3.4236842105263157,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,2
8,6,sep,mon,91.5,130.1,807.1,7.5,15.9,51,4.5,0.0,2.18,Autumn,0,1036.2,0.3057692307692308,71.55,2.501923076923077,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,0
6,3,sep,mon,91.5,130.1,807.1,7.5,12.2,66,4.9,0.0,6.1,Autumn,0,1036.2,0.18208955223880596,59.78,1.9417910447761193,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,2
2,2,sep,mon,91.5,130.1,807.1,7.5,16.8,43,3.1,0.0,5.83,Autumn,0,1036.2,0.38181818181818183,52.080000000000005,2.9568181818181816,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
1,4,sep,mon,91.5,130.1,807.1,7.5,21.3,35,2.2,0.0,28.19,Autumn,0,1036.2,0.5916666666666667,46.86000000000001,3.613888888888889,9,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,1
5,4,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,0.0,Autumn,0,946.0,0.13289473684210526,36.36,1.3026315789473684,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
